"customer_id","stripe_customer_id","hubspot_vid","email","firstname","lastname","company","job_title","acquisition_channel","acquisition_channel_name","acquisition_channel_type","is_paid_acquisition","country","timezone","auth_provider","lifecycle_stage","initial_plan_id","initial_plan_tier","trial_start_date","trial_end_date","signup_date","last_active_date","is_active","has_churned","churn_date","locale","num_associated_deals","record_created_at"
"a7637559-2519-4035-84bd-1c0f1157da81","cus_8vfcx7lxxezdux",100444,"user1063@taskflow-demo.io","First63","Last63","Company 63","Founder","organic_search","Organic Search","Organic","","KE","Africa/Nairobi","google","customer","price_starter_monthly","starter","2024-02-18 03:58:23+01","2024-03-03 21:30:38+01","2024-02-18 18:11:14+01","2024-12-17 17:16:12+01",1,"","","en",1,"2024-02-18 18:11:14+01"
"c9cd8e3d-cc0e-4884-a7e9-7cf40c963940","cus_dysal8m1g9fk2s",100453,"user1064@taskflow-demo.io","First64","Last64","Company 64","Analyst","organic_search","Organic Search","Organic","","IN","Asia/Kolkata","google","customer","price_business_monthly","business","2024-12-09 07:57:11+01","2024-12-23 15:00:10+01","2024-12-09 05:23:45+01","2025-04-25 10:19:42+01",1,"","","en",1,"2024-12-09 05:23:45+01"
"ff0024b9-dfbf-453e-93fb-745d2af41459","cus_vfgyw6zbnz8v12",100457,"user1065@taskflow-demo.io","First65","Last65","Company 65","Product Manager","organic_search","Organic Search","Organic","","US","America/New_York","google","customer","price_business_annual","business","2025-03-28 04:21:57+01","2025-04-11 11:37:38+01","2025-03-28 13:07:34+01","2025-05-14 00:29:47+01",1,"","","en",1,"2025-03-28 13:07:34+01"
"19f7e7fc-0633-4f1b-8f70-da67a5069047","cus_9qkns832ejx5td",100467,"user1066@taskflow-demo.io","First66","Last66","Company 66","Designer","product_hunt","Product Hunt","Organic","","CA","America/Toronto","email","other","price_business_monthly","business","2024-06-07 15:24:20+01","2024-06-21 15:11:32+01","2024-06-07 05:20:35+01","2024-08-13 04:17:15+01","",1,"2025-04-03 12:43:41+01","en",1,"2024-06-07 05:20:35+01"
"728324e1-e8a9-4a58-a87d-1b5be134590a","cus_3d6357oonncild",100475,"user1067@taskflow-demo.io","First67","Last67","Company 67","Designer","google_ads","Google Ads","Paid",1,"NG","Africa/Lagos","google","customer","price_pro_monthly","pro","2024-05-25 09:36:56+01","2024-06-08 20:20:06+01","2024-05-25 17:10:07+01","2025-02-02 10:54:09+01",1,"","","en",1,"2024-05-25 17:10:07+01"
"5612be77-7e9b-4991-8112-f2678452171c","cus_31qw6ahf7vp1ie",100478,"user1068@taskflow-demo.io","First68","Last68","Company 68","Founder","google_ads","Google Ads","Paid",1,"NG","Africa/Lagos","github","customer","price_business_monthly","business","2025-02-09 18:51:12+01","2025-02-23 01:31:53+01","2025-02-09 01:29:08+01","2025-03-22 19:31:31+01",1,"","","en",1,"2025-02-09 01:29:08+01"
"7456a183-4e68-42d2-92cf-300aac1b35a5","cus_twuzkamugysm8t",100488,"user1069@taskflow-demo.io","First69","Last69","Company 69","Founder","organic_search","Organic Search","Organic","","NG","Africa/Lagos","email","customer","price_business_monthly","business","2025-02-10 03:47:50+01","2025-02-24 08:46:04+01","2025-02-10 17:52:56+01","2025-02-19 05:43:09+01",1,"","","en",1,"2025-02-10 17:52:56+01"
"253ceff3-2319-46bb-a051-a3f99b521d31","cus_0mcixdu1emmx3y",100496,"user1070@taskflow-demo.io","First70","Last70","Company 70","CEO","referral","Referral","Organic","","NG","Africa/Lagos","github","customer","price_starter_monthly","starter","2024-07-18 05:37:24+01","2024-08-01 08:43:12+01","2024-07-18 02:13:54+01","2024-09-07 19:48:03+01",1,"","","en",1,"2024-07-18 02:13:54+01"
"d8775e3b-8f57-423c-9149-7fca8cfb65ce","cus_kbhb7s9tj1gm25",100500,"user1071@taskflow-demo.io","First71","Last71","Company 71","Marketing Manager","referral","Referral","Organic","","NG","Africa/Lagos","email","customer","price_pro_monthly","pro","2024-04-03 19:15:40+01","2024-04-17 12:30:33+01","2024-04-03 19:09:35+01","2024-07-01 21:45:41+01",1,"","","en",1,"2024-04-03 19:09:35+01"
"6da4ded4-e593-40d1-947a-b058ec912797","cus_n9rr7s20cv3tlc",100510,"user1072@taskflow-demo.io","First72","Last72","Company 72","Founder","linkedin_ads","LinkedIn Ads","Paid",1,"ZA","Africa/Johannesburg","email","customer","price_pro_monthly","pro","2025-02-13 06:29:20+01","2025-02-27 22:07:22+01","2025-02-13 11:57:18+01","2025-03-29 17:18:12+01",1,"","","en",1,"2025-02-13 11:57:18+01"
"280d69e6-d8b2-4359-b870-c3682aa30b59","cus_b5m9j98cwn2y8f",100516,"user1073@taskflow-demo.io","First73","Last73","Company 73","Marketing Manager","organic_search","Organic Search","Organic","","GB","Europe/London","email","customer","price_pro_monthly","pro","2024-08-16 09:58:03+01","2024-08-30 09:31:46+01","2024-08-16 10:34:18+01","2025-04-14 22:45:42+01",1,"","","en",1,"2024-08-16 10:34:18+01"
"4420029c-98ac-444c-9ba4-2120017a6d9e","cus_nuvy8n1utoxie0",100522,"user1074@taskflow-demo.io","First74","Last74","Company 74","CTO","google_ads","Google Ads","Paid",1,"NG","Africa/Lagos","email","customer","price_pro_annual","pro","2024-08-12 12:49:49+01","2024-08-26 18:04:41+01","2024-08-12 21:32:21+01","2024-09-26 03:49:14+01",1,"","","en",1,"2024-08-12 21:32:21+01"
"c4bbf0ee-8682-497b-83f8-f4226d806187","cus_9k6re4q6qdy4lm",100526,"user1075@taskflow-demo.io","First75","Last75","Company 75","Product Manager","organic_search","Organic Search","Organic","","NG","Africa/Lagos","email","customer","price_starter_annual","starter","2025-04-12 02:10:18+01","2025-04-26 10:01:14+01","2025-04-12 11:29:04+01","2025-05-06 12:22:02+01",1,"","","en",1,"2025-04-12 11:29:04+01"
"92ed1a9a-9870-4f1e-b072-31d43ac50600","cus_w2sehe2atn2twd",100535,"user1076@taskflow-demo.io","First76","Last76","Company 76","Marketing Manager","referral","Referral","Organic","","ZA","Africa/Johannesburg","email","customer","price_pro_monthly","pro","2024-05-28 04:47:37+01","2024-06-11 13:12:53+01","2024-05-28 21:01:15+01","2024-08-17 06:57:08+01",1,"","","en",1,"2024-05-28 21:01:15+01"
"3a1f2b87-7ae1-4a22-8092-ec54cda2ee92","cus_c9xqym52xg8p6b",100540,"user1077@taskflow-demo.io","First77","Last77","Company 77","Analyst","organic_search","Organic Search","Organic","","GB","Europe/London","email","customer","price_pro_monthly","pro","2025-01-02 16:46:25+01","2025-01-16 12:48:34+01","2025-01-02 22:23:10+01","2025-04-26 13:56:46+01",1,"","","en",1,"2025-01-02 22:23:10+01"
"ace72e09-e54f-4867-842f-0eaf02bc83c8","cus_764jwtektsg7fx",100552,"user1078@taskflow-demo.io","First78","Last78","Company 78","Founder","google_ads","Google Ads","Paid",1,"GH","Africa/Accra","email","customer","price_pro_monthly","pro","2024-06-04 16:33:46+01","2024-06-18 19:48:14+01","2024-06-04 12:37:34+01","2024-06-29 04:26:06+01",1,"","","en",1,"2024-06-04 12:37:34+01"
"1d367865-a456-4d24-82be-3058dd0315d0","cus_81jhuwb6txki3o",100557,"user1079@taskflow-demo.io","First79","Last79","Company 79","Freelancer","referral","Referral","Organic","","US","America/New_York","email","other","price_business_annual","business","2024-06-22 00:05:58+01","2024-07-05 04:27:44+01","2024-06-22 00:37:20+01","2024-07-09 18:47:35+01","",1,"2024-07-21 18:54:47+01","en",1,"2024-06-22 00:37:20+01"
"4fe6c0d1-f0e7-4cb5-9787-23e33a216ed2","cus_f5l9mo1sdieqfb",100564,"user1080@taskflow-demo.io","First80","Last80","Company 80","Founder","google_ads","Google Ads","Paid",1,"GB","Europe/London","email","customer","price_pro_annual","pro","2024-01-31 22:17:33+01","2024-02-14 11:39:56+01","2024-01-31 05:22:12+01","2025-06-29 11:10:59+01",1,"","","en",1,"2024-01-31 05:22:12+01"
"1be6b9d7-41c9-4d2f-a70d-903cc531acca","cus_ul1rsrla8s8hmb",100571,"user1081@taskflow-demo.io","First81","Last81","Company 81","Software Engineer","google_ads","Google Ads","Paid",1,"ZA","Africa/Johannesburg","email","customer","price_starter_monthly","starter","2024-08-02 14:11:09+01","2024-08-16 16:04:00+01","2024-08-02 08:56:02+01","2025-03-13 19:35:08+01",1,"","","en",1,"2024-08-02 08:56:02+01"
"b1ee4131-79c8-4cf8-9e4d-d4c6c106620c","cus_p501nouhtcs1k9",100580,"user1082@taskflow-demo.io","First82","Last82","Company 82","CEO","organic_search","Organic Search","Organic","","GB","Europe/London","email","customer","price_pro_monthly","pro","2025-03-07 13:59:16+01","2025-03-21 18:34:41+01","2025-03-08 00:43:13+01","2025-04-02 08:32:09+01",1,"","","en",1,"2025-03-08 00:43:13+01"
"e929f4e0-bf69-4638-b350-50d92187fdfc","cus_71hssbelrqvslw",100583,"user1083@taskflow-demo.io","First83","Last83","Company 83","Software Engineer","product_hunt","Product Hunt","Organic","","KE","Africa/Nairobi","github","customer","price_pro_monthly","pro","2024-03-06 01:50:14+01","2024-03-20 07:05:59+01","2024-03-06 14:44:28+01","2024-12-07 13:57:00+01",1,"","","en",1,"2024-03-06 14:44:28+01"
"a33a55fd-9e5a-422a-92b8-b06a1cea1dfd","cus_tzk3ny9v20yar8",100593,"user1084@taskflow-demo.io","First84","Last84","Company 84","Analyst","organic_search","Organic Search","Organic","","GH","Africa/Accra","github","customer","price_starter_monthly","starter","2024-11-11 17:20:33+01","2024-11-25 03:56:38+01","2024-11-11 05:56:47+01","2025-03-06 15:40:21+01",1,"","","en",1,"2024-11-11 05:56:47+01"
"8de864eb-fae2-49e5-a6a3-0f68296cd964","cus_1n3iuzgppohswq",100601,"user1085@taskflow-demo.io","First85","Last85","Company 85","CTO","google_ads","Google Ads","Paid",1,"GB","Europe/London","google","customer","price_pro_monthly","pro","2025-01-04 07:39:35+01","2025-01-18 07:24:23+01","2025-01-05 00:17:06+01","2025-04-16 00:58:16+01",1,"","","en",1,"2025-01-05 00:17:06+01"
"c682fd25-2104-4dd7-bbb9-d1d94de53690","cus_slg6mm1zxyvgiu",100604,"user1086@taskflow-demo.io","First86","Last86","Company 86","Designer","google_ads","Google Ads","Paid",1,"NG","Africa/Lagos","email","customer","price_starter_annual","starter","2024-12-27 02:36:52+01","2025-01-10 01:55:45+01","2024-12-27 07:27:19+01","2025-05-09 22:51:00+01",1,"","","en",1,"2024-12-27 07:27:19+01"
"d6ba0b13-1e90-4386-8365-06c53352660b","cus_ru7zkut6om1fb8",100610,"user1087@taskflow-demo.io","First87","Last87","Company 87","Founder","referral","Referral","Organic","","US","America/New_York","email","customer","price_pro_monthly","pro","2024-06-01 21:45:03+01","2024-06-15 11:06:54+01","2024-06-01 13:58:02+01","2025-05-31 20:53:27+01",1,"","","en",1,"2024-06-01 13:58:02+01"
"8df4122d-f01b-4a32-be67-44a99402f5c2","cus_jujd0ib6iidlry",100618,"user1088@taskflow-demo.io","First88","Last88","Company 88","Designer","organic_search","Organic Search","Organic","","CA","America/Toronto","email","customer","price_starter_monthly","starter","2024-08-14 17:09:46+01","2024-08-28 09:05:11+01","2024-08-14 04:14:28+01","2024-12-19 21:34:16+01",1,"","","en",1,"2024-08-14 04:14:28+01"
"899f3301-1012-4f00-b6a9-ed48d83cf442","cus_rx1kkc1xi04b7p",100625,"user1089@taskflow-demo.io","First89","Last89","Company 89","Marketing Manager","product_hunt","Product Hunt","Organic","","NG","Africa/Lagos","email","customer","price_pro_monthly","pro","2024-10-08 06:20:37+01","2024-10-22 21:01:49+01","2024-10-08 17:52:47+01","2025-05-31 16:54:14+01",1,"","","en",1,"2024-10-08 17:52:47+01"
"11ec1245-5aaa-44af-8aa1-17b88994502c","cus_875aud9k9tr74q",100632,"user1090@taskflow-demo.io","First90","Last90","Company 90","Analyst","product_hunt","Product Hunt","Organic","","KE","Africa/Nairobi","github","customer","price_pro_annual","pro","2024-01-19 07:17:56+01","2024-02-02 07:11:18+01","2024-01-19 07:08:57+01","2024-04-16 09:40:11+01",1,"","","en",1,"2024-01-19 07:08:57+01"
"c2c2d2f0-6690-4940-897a-d5686d41a4fc","cus_2u1g463sdygfli",100640,"user1091@taskflow-demo.io","First91","Last91","Company 91","Analyst","google_ads","Google Ads","Paid",1,"GB","Europe/London","email","other","price_starter_monthly","starter","2024-06-18 17:35:53+01","2024-07-03 00:50:17+01","2024-06-18 01:20:30+01","2024-07-14 22:59:39+01","",1,"2024-12-15 07:21:44+01","en",1,"2024-06-18 01:20:30+01"
"9796f456-325e-44e9-a0b0-7d53e6ba2476","cus_axycelos6zle6k",100649,"user1092@taskflow-demo.io","First92","Last92","Company 92","CEO","referral","Referral","Organic","","IN","Asia/Kolkata","email","customer","price_starter_annual","starter","2024-08-16 16:21:21+01","2024-08-30 21:57:06+01","2024-08-16 04:17:48+01","2025-05-08 07:23:17+01",1,"","","en",1,"2024-08-16 04:17:48+01"
"badcf06b-7c3b-454c-a7b4-c4d8f5f69b63","cus_z61231yv2stn7e",100656,"user1093@taskflow-demo.io","First93","Last93","Company 93","Designer","linkedin_ads","LinkedIn Ads","Paid",1,"GB","Europe/London","google","customer","price_business_annual","business","2024-03-09 17:06:26+01","2024-03-23 14:49:17+01","2024-03-09 23:52:04+01","2025-06-11 07:13:52+01",1,"","","en",1,"2024-03-09 23:52:04+01"
"608c8c77-b5bf-46ac-ac4c-b5a079fc28dc","cus_ehuds3qsqcq30o",100659,"user1094@taskflow-demo.io","First94","Last94","Company 94","Founder","organic_search","Organic Search","Organic","","NG","Africa/Lagos","email","customer","price_starter_monthly","starter","2024-04-13 15:25:10+01","2024-04-27 15:00:42+01","2024-04-13 20:49:18+01","2025-06-23 21:07:25+01",1,"","","en",1,"2024-04-13 20:49:18+01"
"fcb28c0a-025a-4f3e-9dd9-95a2d9ba6b36","cus_c69qkgex08n6q7",100669,"user1095@taskflow-demo.io","First95","Last95","Company 95","Designer","google_ads","Google Ads","Paid",1,"GB","Europe/London","email","customer","price_pro_annual","pro","2024-10-23 15:45:15+01","2024-11-06 04:24:08+01","2024-10-23 07:14:44+01","2025-03-29 09:26:49+01",1,"","","en",1,"2024-10-23 07:14:44+01"
"baff0e8e-b04a-4b1b-bab8-eccb3f644fa0","cus_e9oe9419qzpniq",100674,"user1096@taskflow-demo.io","First96","Last96","Company 96","Software Engineer","product_hunt","Product Hunt","Organic","","ZA","Africa/Johannesburg","github","customer","price_starter_monthly","starter","2024-12-15 01:39:38+01","2024-12-29 13:58:04+01","2024-12-15 17:08:39+01","2025-04-15 18:04:05+01",1,"","","en",1,"2024-12-15 17:08:39+01"
"b6805c6e-23a9-4c79-87e5-9d15d5b7b18c","cus_w76icvqy5ibpt1",100680,"user1097@taskflow-demo.io","First97","Last97","Company 97","Freelancer","referral","Referral","Organic","","CA","America/Toronto","email","customer","price_starter_monthly","starter","2025-04-24 03:22:43+01","2025-05-09 00:06:41+01","2025-04-24 09:47:00+01","2025-05-20 21:41:42+01",1,"","","en",1,"2025-04-24 09:47:00+01"
"12f93db1-cee7-409f-af8b-c0fd7e89db3c","cus_13i59sojuv0gyu",100687,"user1098@taskflow-demo.io","First98","Last98","Company 98","Freelancer","google_ads","Google Ads","Paid",1,"ZA","Africa/Johannesburg","google","customer","price_pro_monthly","pro","2024-05-28 18:23:07+01","2024-06-11 06:27:34+01","2024-05-28 19:04:55+01","2025-03-08 08:39:22+01",1,"","","en",1,"2024-05-28 19:04:55+01"
"ca9e1285-e8ff-45a0-88b7-1aa7f49c5f4d","cus_okgtii4fqcootn",100696,"user1099@taskflow-demo.io","First99","Last99","Company 99","Freelancer","organic_search","Organic Search","Organic","","KE","Africa/Nairobi","google","customer","price_pro_monthly","pro","2025-04-27 14:21:43+01","2025-05-11 10:49:52+01","2025-04-27 14:21:35+01","2025-06-23 10:08:13+01",1,"","","en",1,"2025-04-27 14:21:35+01"
"726437c2-ba82-4a46-a3a0-ea623b9d0c40","cus_3bnvbc2vyhh6k6",100702,"user1100@taskflow-demo.io","First100","Last100","Company 100","Analyst","google_ads","Google Ads","Paid",1,"GB","Europe/London","email","customer","price_starter_annual","starter","2024-11-27 23:39:15+01","2024-12-12 00:52:33+01","2024-11-27 05:44:03+01","2025-05-05 16:34:54+01",1,"","","en",1,"2024-11-27 05:44:03+01"
"d62c38c5-ea95-4be8-911b-4505674b53dc","cus_zoilkqxlm5q201",100710,"user1101@taskflow-demo.io","First101","Last101","Company 101","CTO","google_ads","Google Ads","Paid",1,"BR","America/Sao_Paulo","google","customer","price_pro_monthly","pro","2025-01-14 03:53:58+01","2025-01-28 14:07:50+01","2025-01-14 22:16:46+01","2025-04-20 15:08:34+01",1,"","","en",1,"2025-01-14 22:16:46+01"
"f1e8404b-ef40-45c5-a05b-962140869124","cus_atvzkhiuit7m1r",100720,"user1102@taskflow-demo.io","First102","Last102","Company 102","Operations Lead","google_ads","Google Ads","Paid",1,"NG","Africa/Lagos","email","customer","price_business_annual","business","2024-07-08 09:00:26+01","2024-07-22 07:01:50+01","2024-07-08 23:04:41+01","2024-08-19 22:10:20+01",1,"","","en",1,"2024-07-08 23:04:41+01"
"3087dcbe-81a4-4aca-a513-6cec2f9a99fe","cus_r7txcb48y1o4iz",100722,"user1103@taskflow-demo.io","First103","Last103","Company 103","CTO","linkedin_ads","LinkedIn Ads","Paid",1,"US","America/New_York","email","other","price_starter_monthly","starter","2024-09-08 11:22:52+01","2024-09-22 15:09:29+01","2024-09-08 17:53:50+01","2025-04-02 09:35:16+01","",1,"2025-06-05 01:21:21+01","en",1,"2024-09-08 17:53:50+01"
"bed0ff42-9df3-41b5-a7a9-13c7f028451f","cus_rratatj9a3y36d",100729,"user1104@taskflow-demo.io","First104","Last104","Company 104","Operations Lead","linkedin_ads","LinkedIn Ads","Paid",1,"US","America/New_York","google","customer","price_pro_monthly","pro","2024-08-21 20:37:10+01","2024-09-04 20:22:36+01","2024-08-21 20:59:49+01","2025-05-03 23:12:16+01",1,"","","en",1,"2024-08-21 20:59:49+01"
"00ba9c06-8a1e-4ad7-a0d8-36beab957377","cus_c8qizk3c9xbonr",100741,"user1105@taskflow-demo.io","First105","Last105","Company 105","CTO","google_ads","Google Ads","Paid",1,"GB","Europe/London","email","other","price_business_monthly","business","2024-05-03 07:26:57+01","2024-05-17 20:17:20+01","2024-05-03 13:33:44+01","2024-05-21 20:44:00+01","",1,"2024-11-29 14:22:48+01","en",1,"2024-05-03 13:33:44+01"
"c2697055-06ec-4e52-b985-9a098d0c894c","cus_9967i6yuj7yktx",100744,"user1106@taskflow-demo.io","First106","Last106","Company 106","CEO","google_ads","Google Ads","Paid",1,"DE","Europe/Berlin","google","customer","price_pro_monthly","pro","2024-03-28 15:41:11+01","2024-04-11 22:58:06+01","2024-03-28 13:16:12+01","2024-07-18 13:06:18+01",1,"","","en",1,"2024-03-28 13:16:12+01"
"e85cc268-2541-421f-b3e6-2eba8f398d25","cus_37kuu4ytn02yc0",100752,"user1107@taskflow-demo.io","First107","Last107","Company 107","Freelancer","google_ads","Google Ads","Paid",1,"NG","Africa/Lagos","email","customer","price_starter_monthly","starter","2024-06-10 20:56:50+01","2024-06-24 21:24:35+01","2024-06-11 00:08:13+01","2024-10-02 14:40:47+01",1,"","","en",1,"2024-06-11 00:08:13+01"
"bf4b5e1c-0d83-47e0-a69c-737d0660468e","cus_v8lw2qitngvn1k",100758,"user1108@taskflow-demo.io","First108","Last108","Company 108","Designer","google_ads","Google Ads","Paid",1,"NG","Africa/Lagos","email","customer","price_pro_monthly","pro","2024-08-11 21:07:51+01","2024-08-25 20:53:21+01","2024-08-11 23:45:20+01","2025-06-22 11:30:01+01",1,"","","en",1,"2024-08-11 23:45:20+01"
"96551369-a432-405b-abf9-57c063114a14","cus_ldalmjegqtoamd",100768,"user1109@taskflow-demo.io","First109","Last109","Company 109","Analyst","google_ads","Google Ads","Paid",1,"KE","Africa/Nairobi","email","other","price_pro_monthly","pro","2024-02-13 00:03:18+01","2024-02-26 13:53:52+01","2024-02-12 20:47:51+01","2024-05-15 12:44:03+01","",1,"2024-09-09 01:28:30+01","en",1,"2024-02-12 20:47:51+01"
"18f6db41-7ad5-446b-b4d6-e93ea1ea0cbf","cus_69ugnekrcpprcj",100772,"user1110@taskflow-demo.io","First110","Last110","Company 110","Analyst","linkedin_ads","LinkedIn Ads","Paid",1,"GH","Africa/Accra","google","customer","price_starter_monthly","starter","2025-03-18 04:21:41+01","2025-04-01 23:04:29+01","2025-03-18 23:31:37+01","2025-05-23 21:49:44+01",1,"","","en",1,"2025-03-18 23:31:37+01"
"bd105e27-18a1-4177-9d00-8fba74e9b637","cus_8lw2lm349el8hl",100781,"user1111@taskflow-demo.io","First111","Last111","Company 111","Marketing Manager","organic_search","Organic Search","Organic","","NG","Africa/Lagos","email","customer","price_starter_monthly","starter","2024-09-10 19:40:19+01","2024-09-24 16:45:28+01","2024-09-10 23:56:58+01","2025-01-01 18:17:47+01",1,"","","en",1,"2024-09-10 23:56:58+01"
"7871c17e-5381-448d-83dc-e6e992a366b2","cus_lk2n7h9g1a07h2",100790,"user1112@taskflow-demo.io","First112","Last112","Company 112","CTO","organic_search","Organic Search","Organic","","US","America/New_York","github","customer","price_business_monthly","business","2024-05-29 12:41:09+01","2024-06-12 19:54:32+01","2024-05-29 13:29:29+01","2024-10-05 04:26:04+01",1,"","","en",1,"2024-05-29 13:29:29+01"
"6fec25ce-e945-42cf-80e6-b3116ceca4ae","cus_ixz2c9ros7yt2m",100796,"user1113@taskflow-demo.io","First113","Last113","Company 113","Product Manager","referral","Referral","Organic","","KE","Africa/Nairobi","google","customer","price_pro_monthly","pro","2025-03-10 19:58:40+01","2025-03-24 01:53:47+01","2025-03-10 06:02:24+01","2025-06-27 02:37:16+01",1,"","","en",1,"2025-03-10 06:02:24+01"
"929a0be7-fc85-49c2-81e0-013550a1b0fb","cus_xb9yo18pajssuu",100802,"user1114@taskflow-demo.io","First114","Last114","Company 114","Marketing Manager","google_ads","Google Ads","Paid",1,"CA","America/Toronto","email","customer","price_pro_monthly","pro","2025-04-13 09:51:47+01","2025-04-27 06:44:59+01","2025-04-13 11:42:05+01","2025-05-05 08:54:16+01",1,"","","en",1,"2025-04-13 11:42:05+01"
"2cb8b6b5-82bd-4062-a089-ef927938c749","cus_ado8e7flqhrrpz",100808,"user1115@taskflow-demo.io","First115","Last115","Company 115","Designer","referral","Referral","Organic","","US","America/New_York","email","customer","price_pro_monthly","pro","2024-08-25 18:56:50+01","2024-09-08 02:20:50+01","2024-08-25 21:50:48+01","2024-11-20 10:32:16+01",1,"","","en",1,"2024-08-25 21:50:48+01"
"f7102b3c-2a36-4241-b937-216f8b0e9ff1","cus_yf9igfu8iogxpb",100817,"user1116@taskflow-demo.io","First116","Last116","Company 116","Marketing Manager","referral","Referral","Organic","","NG","Africa/Lagos","email","customer","price_business_monthly","business","2024-01-23 14:38:17+01","2024-02-06 16:40:11+01","2024-01-23 08:27:08+01","2024-11-08 13:25:51+01",1,"","","en",1,"2024-01-23 08:27:08+01"
"ac0a5491-1fee-4445-9069-e30842ba07b1","cus_u2tnheyr8lnoem",100823,"user1117@taskflow-demo.io","First117","Last117","Company 117","Analyst","organic_search","Organic Search","Organic","","KE","Africa/Nairobi","github","other","price_pro_monthly","pro","2024-08-18 04:59:55+01","2024-09-01 15:21:40+01","2024-08-18 09:52:10+01","2024-09-10 15:46:46+01","",1,"2024-10-17 14:43:19+01","en",1,"2024-08-18 09:52:10+01"
"ea0df53d-4a19-4899-967a-bdd9a7fec944","cus_ylienfnvuprt77",100828,"user1118@taskflow-demo.io","First118","Last118","Company 118","CEO","organic_search","Organic Search","Organic","","DE","Europe/Berlin","email","customer","price_business_monthly","business","2025-02-20 06:20:33+01","2025-03-06 16:41:38+01","2025-02-20 16:21:14+01","2025-06-28 07:14:15+01",1,"","","en",1,"2025-02-20 16:21:14+01"
"862d62bc-3fee-495e-aa1d-0d484ef6b32d","cus_58rhnuxorzpgu2",100835,"user1119@taskflow-demo.io","First119","Last119","Company 119","Marketing Manager","google_ads","Google Ads","Paid",1,"NG","Africa/Lagos","google","customer","price_business_monthly","business","2024-09-07 05:29:49+01","2024-09-21 09:01:52+01","2024-09-07 08:01:05+01","2024-12-09 20:44:44+01",1,"","","en",1,"2024-09-07 08:01:05+01"
"69c7de0e-77d6-4df4-9730-ee039cdae880","cus_1rsujt9t11php0",100846,"user1120@taskflow-demo.io","First120","Last120","Company 120","Product Manager","google_ads","Google Ads","Paid",1,"GH","Africa/Accra","google","customer","price_pro_monthly","pro","2024-05-20 02:49:42+01","2024-06-03 13:44:58+01","2024-05-20 06:44:15+01","2025-06-08 12:09:28+01",1,"","","en",1,"2024-05-20 06:44:15+01"
"64c8f2c9-3223-4fe8-833e-c5224a617291","cus_d5e3h0y4vpw232",100852,"user1121@taskflow-demo.io","First121","Last121","Company 121","Freelancer","referral","Referral","Organic","","NG","Africa/Lagos","github","customer","price_starter_monthly","starter","2024-06-01 07:35:05+01","2024-06-15 15:15:20+01","2024-06-01 01:21:02+01","2025-04-11 12:45:51+01",1,"","","en",1,"2024-06-01 01:21:02+01"
"b271b998-0f20-4f80-af0b-2956bc07b347","cus_u8s63e1ocjxzef",100857,"user1122@taskflow-demo.io","First122","Last122","Company 122","Founder","organic_search","Organic Search","Organic","","NG","Africa/Lagos","email","customer","price_business_monthly","business","2024-05-23 11:12:43+01","2024-06-06 23:16:16+01","2024-05-23 07:22:22+01","2024-09-29 12:30:54+01",1,"","","en",1,"2024-05-23 07:22:22+01"
"81e5f83a-4a74-40e8-a605-c553c6efd4b3","cus_wnc21o0z5qru54",100862,"user1123@taskflow-demo.io","First123","Last123","Company 123","Analyst","referral","Referral","Organic","","KE","Africa/Nairobi","email","customer","price_starter_monthly","starter","2025-01-24 11:40:04+01","2025-02-08 00:04:36+01","2025-01-24 12:57:06+01","2025-02-04 00:29:45+01",1,"","","en",1,"2025-01-24 12:57:06+01"
"3fdb1bfd-5fb9-4adc-bccf-65a225619dc8","cus_o83rlkte4261bw",100872,"user1124@taskflow-demo.io","First124","Last124","Company 124","Software Engineer","organic_search","Organic Search","Organic","","US","America/New_York","email","customer","price_business_annual","business","2024-08-22 21:36:21+01","2024-09-05 15:33:49+01","2024-08-22 14:24:43+01","2024-10-29 11:50:17+01",1,"","","en",1,"2024-08-22 14:24:43+01"
"93c580ac-7e27-484d-ac38-436fec63ee47","cus_hyexf7jxjn6fok",100881,"user1125@taskflow-demo.io","First125","Last125","Company 125","Operations Lead","referral","Referral","Organic","","GB","Europe/London","github","customer","price_starter_monthly","starter","2025-04-20 23:55:36+01","2025-05-04 05:12:49+01","2025-04-20 18:33:14+01","2025-05-20 00:08:10+01",1,"","","en",1,"2025-04-20 18:33:14+01"
"60ff5abd-7da5-4ab2-bb1b-2c2778299464","cus_eiyaz39pecn0dl",100885,"user1126@taskflow-demo.io","First126","Last126","Company 126","Analyst","organic_search","Organic Search","Organic","","US","America/New_York","google","customer","price_starter_annual","starter","2024-08-07 01:08:56+01","2024-08-21 15:07:53+01","2024-08-08 00:11:46+01","2025-04-30 00:34:35+01",1,"","","en",1,"2024-08-08 00:11:46+01"
"fc6c2e89-eed5-4057-ac46-b1ca0a33457f","cus_cuvfmh07wph6fe",100895,"user1127@taskflow-demo.io","First127","Last127","Company 127","Marketing Manager","referral","Referral","Organic","","ZA","Africa/Johannesburg","email","customer","price_pro_monthly","pro","2025-01-31 20:22:47+01","2025-02-14 11:26:12+01","2025-01-31 08:31:16+01","2025-03-31 07:13:05+01",1,"","","en",1,"2025-01-31 08:31:16+01"
